order_id,date,country,product_category,order_value,quantity,customer_type,payment_method,shipping_cost,delivery_days
8495,2025-07-23 17:44:21.717913,Germany,Reading Glasses,39.25,1,New,Credit Card,20.79,9
8496,2025-07-23 17:44:21.717913,Australia,Sunglasses,150.18,1,New,Credit Card,11.53,8
8497,2025-07-23 17:44:21.717913,Germany,Reading Glasses,49.65,1,New,PayPal,24.32,13
8498,2025-07-23 17:44:21.717913,Japan,Reading Glasses,48.21,1,New,Credit Card,24.44,13
8499,2025-07-23 17:44:21.717913,Japan,Reading Glasses,39.39,1,Returning,Credit Card,7.86,9
8500,2025-07-23 17:44:21.717913,Japan,Reading Glasses,40.54,1,New,Credit Card,24.11,13
8501,2025-07-23 17:44:21.717913,UK,Contact Lenses,45.05,2,New,PayPal,18.03,3
8502,2025-07-23 17:44:21.717913,Australia,Safety Glasses,100.54,1,New,Credit Card,9.38,3
8503,2025-07-23 17:44:21.717913,Canada,Prescription Glasses,193.57,2,New,Credit Card,11.95,3
8504,2025-07-23 17:44:21.717913,Germany,Reading Glasses,17.55,1,New,Credit Card,10.14,5
8505,2025-07-23 17:44:21.717913,Australia,Safety Glasses,42.37,3,New,Credit Card,22.09,6
8506,2025-07-23 17:44:21.717913,Germany,Prescription Glasses,104.55,1,Returning,Credit Card,11.65,13
8507,2025-07-23 17:44:21.717913,Australia,Prescription Glasses,279.14,1,Returning,PayPal,9.83,6
8508,2025-07-23 17:44:21.717913,France,Reading Glasses,35.49,1,Returning,PayPal,14.0,5
8509,2025-07-23 17:44:21.717913,Canada,Safety Glasses,73.96,1,Returning,PayPal,19.93,3
8510,2025-07-23 17:44:21.717913,Japan,Sunglasses,100.16,1,Returning,Credit Card,23.83,6
8511,2025-07-23 17:44:21.717913,France,Safety Glasses,36.05,1,New,PayPal,17.76,14
8512,2025-07-23 17:44:21.717913,US,Sunglasses,140.75,1,Returning,Credit Card,20.57,5
8513,2025-07-23 17:44:21.717913,France,Reading Glasses,49.07,1,Returning,PayPal,12.2,13
8514,2025-07-23 17:44:21.717913,UK,Safety Glasses,63.86,2,Returning,PayPal,10.63,6
8515,2025-07-23 17:44:21.717913,Canada,Sunglasses,58.65,1,Returning,PayPal,5.26,6
8516,2025-07-23 17:44:21.717913,Germany,Safety Glasses,56.54,3,New,Credit Card,20.56,8
8517,2025-07-23 17:44:21.717913,Japan,Safety Glasses,68.93,1,New,Credit Card,9.93,8
8518,2025-07-23 17:44:21.717913,Australia,Prescription Glasses,284.74,2,New,PayPal,12.34,10
8519,2025-07-23 17:44:21.717913,Germany,Reading Glasses,38.85,1,Returning,Credit Card,7.3,11
8520,2025-07-23 17:44:21.717913,UK,Sunglasses,127.75,1,Returning,Credit Card,15.03,3
8521,2025-07-23 17:44:21.717913,France,Reading Glasses,25.38,2,Returning,PayPal,7.13,8
8522,2025-07-23 17:44:21.717913,Germany,Prescription Glasses,85.36,1,New,Credit Card,10.1,10
8523,2025-07-23 17:44:21.717913,Germany,Contact Lenses,57.81,1,Returning,Credit Card,16.6,10
8524,2025-07-23 17:44:21.717913,Germany,Sunglasses,154.23,3,New,Bank Transfer,19.36,14
8525,2025-07-23 17:44:21.717913,Germany,Safety Glasses,85.0,1,New,Credit Card,9.23,11
8526,2025-07-24 17:44:21.717913,UK,Safety Glasses,36.97,2,New,PayPal,18.85,8
8527,2025-07-24 17:44:21.717913,US,Sunglasses,149.25,3,Returning,Credit Card,19.17,13
8528,2025-07-24 17:44:21.717913,Canada,Sunglasses,160.18,2,New,PayPal,6.0,5
8529,2025-07-24 17:44:21.717913,Japan,Reading Glasses,51.65,1,Returning,PayPal,5.65,3
8530,2025-07-24 17:44:21.717913,Japan,Reading Glasses,31.42,2,New,Credit Card,5.35,6
8531,2025-07-24 17:44:21.717913,Japan,Safety Glasses,131.73,1,New,Credit Card,22.43,10
8532,2025-07-24 17:44:21.717913,Canada,Contact Lenses,72.2,2,New,PayPal,8.19,12
8533,2025-07-24 17:44:21.717913,US,Safety Glasses,77.5,1,New,Bank Transfer,17.66,11
8534,2025-07-24 17:44:21.717913,Canada,Reading Glasses,23.06,1,New,Credit Card,22.49,9
8535,2025-07-24 17:44:21.717913,UK,Reading Glasses,34.09,2,Returning,PayPal,16.45,14
8536,2025-07-24 17:44:21.717913,Canada,Reading Glasses,34.18,2,New,Credit Card,17.59,11
8537,2025-07-24 17:44:21.717913,France,Reading Glasses,45.82,1,Returning,Credit Card,5.91,8
8538,2025-07-24 17:44:21.717913,Australia,Sunglasses,143.24,1,New,PayPal,17.24,13
8539,2025-07-24 17:44:21.717913,US,Safety Glasses,118.31,3,Returning,Credit Card,7.84,10
8540,2025-07-24 17:44:21.717913,UK,Safety Glasses,99.45,2,Returning,PayPal,15.3,7
8541,2025-07-24 17:44:21.717913,US,Reading Glasses,20.7,2,Returning,Bank Transfer,5.1,6
8542,2025-07-24 17:44:21.717913,UK,Sunglasses,155.82,3,Returning,PayPal,19.59,11
8543,2025-07-24 17:44:21.717913,US,Contact Lenses,45.2,1,Returning,Bank Transfer,20.33,14
8544,2025-07-24 17:44:21.717913,France,Prescription Glasses,202.44,2,New,Credit Card,17.99,11
8545,2025-07-24 17:44:21.717913,Canada,Contact Lenses,28.71,1,New,PayPal,17.81,10
8546,2025-07-24 17:44:21.717913,US,Sunglasses,144.35,1,Returning,PayPal,16.59,12
8547,2025-07-24 17:44:21.717913,Japan,Contact Lenses,56.85,1,New,Credit Card,5.08,9
8548,2025-07-24 17:44:21.717913,Japan,Reading Glasses,25.63,1,New,Credit Card,24.86,11
8549,2025-07-24 17:44:21.717913,Canada,Sunglasses,143.26,1,Returning,Credit Card,16.65,4
8550,2025-07-24 17:44:21.717913,UK,Reading Glasses,39.93,1,New,Credit Card,11.1,9
8551,2025-07-24 17:44:21.717913,France,Reading Glasses,49.2,1,Returning,Credit Card,21.15,4
8552,2025-07-24 17:44:21.717913,Germany,Reading Glasses,36.0,1,New,Bank Transfer,23.45,6
8553,2025-07-24 17:44:21.717913,US,Contact Lenses,42.68,1,New,Credit Card,9.07,11
8554,2025-07-24 17:44:21.717913,Canada,Contact Lenses,39.58,1,New,Credit Card,14.0,7
8555,2025-07-24 17:44:21.717913,Australia,Contact Lenses,61.03,1,Returning,Credit Card,7.29,10
8556,2025-07-24 17:44:21.717913,US,Contact Lenses,65.26,2,New,PayPal,23.65,6
8557,2025-07-24 17:44:21.717913,France,Contact Lenses,34.59,1,New,Credit Card,19.48,13
8558,2025-07-24 17:44:21.717913,Germany,Contact Lenses,36.68,1,Returning,Bank Transfer,11.99,13
8559,2025-07-24 17:44:21.717913,US,Sunglasses,91.87,1,New,PayPal,5.13,7
8560,2025-07-24 17:44:21.717913,Germany,Prescription Glasses,205.39,2,Returning,PayPal,24.12,13
8561,2025-07-24 17:44:21.717913,France,Prescription Glasses,122.14,1,Returning,Credit Card,13.91,7
8562,2025-07-24 17:44:21.717913,Japan,Reading Glasses,64.98,1,New,Credit Card,5.93,12
8563,2025-07-24 17:44:21.717913,Germany,Reading Glasses,26.72,2,Returning,Credit Card,13.58,3
8564,2025-07-24 17:44:21.717913,Japan,Sunglasses,156.14,1,Returning,Credit Card,23.97,12
8565,2025-07-24 17:44:21.717913,Canada,Sunglasses,126.98,1,Returning,Credit Card,23.34,5
8566,2025-07-24 17:44:21.717913,Australia,Sunglasses,149.8,2,Returning,Credit Card,25.0,11
8567,2025-07-24 17:44:21.717913,Australia,Sunglasses,166.29,1,New,Credit Card,22.61,3
8568,2025-07-24 17:44:21.717913,US,Contact Lenses,63.84,1,New,Credit Card,9.12,10
8569,2025-07-25 17:44:21.717913,Japan,Reading Glasses,37.33,1,Returning,PayPal,22.05,6
8570,2025-07-25 17:44:21.717913,Germany,Prescription Glasses,108.75,1,New,PayPal,12.04,8
8571,2025-07-25 17:44:21.717913,US,Prescription Glasses,200.19,1,Returning,Credit Card,6.15,12
8572,2025-07-25 17:44:21.717913,Australia,Prescription Glasses,281.26,1,New,Credit Card,10.37,4
8573,2025-07-25 17:44:21.717913,Australia,Reading Glasses,43.2,1,Returning,PayPal,23.97,5
8574,2025-07-25 17:44:21.717913,UK,Contact Lenses,62.82,1,Returning,Credit Card,15.92,4
8575,2025-07-25 17:44:21.717913,Japan,Safety Glasses,75.09,1,New,Credit Card,6.18,4
8576,2025-07-25 17:44:21.717913,Canada,Reading Glasses,21.95,1,New,Credit Card,17.18,14
8577,2025-07-25 17:44:21.717913,France,Safety Glasses,49.83,2,New,Credit Card,16.37,11
8578,2025-07-25 17:44:21.717913,France,Safety Glasses,74.29,1,New,Credit Card,20.25,12
8579,2025-07-25 17:44:21.717913,Japan,Safety Glasses,66.01,1,New,PayPal,23.23,7
8580,2025-07-25 17:44:21.717913,US,Safety Glasses,110.59,3,New,PayPal,7.32,5
8581,2025-07-25 17:44:21.717913,US,Safety Glasses,92.58,1,New,Credit Card,22.3,8
8582,2025-07-25 17:44:21.717913,Australia,Safety Glasses,93.51,1,New,Credit Card,15.46,3
8583,2025-07-25 17:44:21.717913,US,Contact Lenses,40.18,2,New,PayPal,10.68,9
8584,2025-07-25 17:44:21.717913,Japan,Contact Lenses,77.4,1,Returning,Bank Transfer,24.12,12
8585,2025-07-25 17:44:21.717913,Germany,Sunglasses,59.73,2,New,Credit Card,23.02,7
8586,2025-07-25 17:44:21.717913,Canada,Prescription Glasses,171.06,1,Returning,Credit Card,12.51,7
8587,2025-07-25 17:44:21.717913,US,Contact Lenses,47.23,2,New,Credit Card,18.77,8
8588,2025-07-25 17:44:21.717913,Germany,Reading Glasses,22.84,1,New,Credit Card,20.85,10
8589,2025-07-25 17:44:21.717913,Japan,Sunglasses,157.96,1,Returning,Credit Card,7.89,10
8590,2025-07-25 17:44:21.717913,Australia,Contact Lenses,33.65,1,New,Credit Card,7.92,5
8591,2025-07-25 17:44:21.717913,UK,Prescription Glasses,249.63,1,Returning,Credit Card,8.76,7
8592,2025-07-25 17:44:21.717913,Canada,Prescription Glasses,104.58,1,New,Credit Card,6.19,10
8593,2025-07-25 17:44:21.717913,France,Safety Glasses,77.13,1,New,Credit Card,16.1,4
8594,2025-07-25 17:44:21.717913,Canada,Safety Glasses,42.87,3,Returning,Credit Card,5.66,9
8595,2025-07-25 17:44:21.717913,France,Safety Glasses,77.94,1,New,PayPal,8.78,11
8596,2025-07-25 17:44:21.717913,Australia,Safety Glasses,73.43,1,Returning,Credit Card,8.52,4
8597,2025-07-25 17:44:21.717913,UK,Safety Glasses,85.91,2,New,PayPal,19.26,4
8598,2025-07-25 17:44:21.717913,UK,Safety Glasses,99.56,1,Returning,PayPal,8.67,12
8599,2025-07-25 17:44:21.717913,Canada,Contact Lenses,45.44,1,New,PayPal,7.82,3
8600,2025-07-25 17:44:21.717913,Australia,Reading Glasses,23.81,1,Returning,PayPal,13.62,9
8601,2025-07-25 17:44:21.717913,Canada,Prescription Glasses,260.35,1,Returning,Credit Card,10.63,14
8602,2025-07-25 17:44:21.717913,US,Prescription Glasses,172.22,1,New,Credit Card,21.27,13
8603,2025-07-25 17:44:21.717913,US,Safety Glasses,64.24,2,Returning,Credit Card,6.0,14
8604,2025-07-25 17:44:21.717913,Japan,Prescription Glasses,178.75,1,New,PayPal,10.05,11
8605,2025-07-25 17:44:21.717913,France,Sunglasses,174.99,1,Returning,Credit Card,9.2,7
8606,2025-07-25 17:44:21.717913,Australia,Prescription Glasses,146.27,1,Returning,Credit Card,16.88,14
8607,2025-07-25 17:44:21.717913,Australia,Prescription Glasses,76.44,2,Returning,PayPal,12.17,3
8608,2025-07-25 17:44:21.717913,UK,Prescription Glasses,185.65,1,New,Credit Card,12.02,14
8609,2025-07-25 17:44:21.717913,Australia,Sunglasses,152.23,1,New,PayPal,14.26,5
8610,2025-07-25 17:44:21.717913,UK,Sunglasses,114.26,1,New,Credit Card,23.65,11
8611,2025-07-25 17:44:21.717913,France,Sunglasses,129.81,1,Returning,Credit Card,11.91,6
8612,2025-07-25 17:44:21.717913,US,Contact Lenses,79.47,1,New,Credit Card,17.11,7
8613,2025-07-25 17:44:21.717913,US,Prescription Glasses,152.32,1,New,PayPal,24.97,4
8614,2025-07-25 17:44:21.717913,US,Safety Glasses,94.62,1,New,Bank Transfer,12.88,6
8615,2025-07-25 17:44:21.717913,Japan,Prescription Glasses,173.17,1,New,Credit Card,15.9,3
8616,2025-07-25 17:44:21.717913,Australia,Safety Glasses,92.46,2,New,Credit Card,14.4,4
8617,2025-07-25 17:44:21.717913,UK,Prescription Glasses,168.23,1,Returning,PayPal,7.66,14
8618,2025-07-25 17:44:21.717913,France,Prescription Glasses,71.41,2,New,PayPal,17.31,12
8619,2025-07-25 17:44:21.717913,Canada,Contact Lenses,58.26,1,Returning,PayPal,24.38,10
8620,2025-07-25 17:44:21.717913,Australia,Prescription Glasses,142.6,2,New,Credit Card,7.77,6
8621,2025-07-25 17:44:21.717913,Germany,Sunglasses,137.56,1,New,Credit Card,22.81,5
8622,2025-07-25 17:44:21.717913,US,Contact Lenses,55.31,1,Returning,Credit Card,22.85,9
8623,2025-07-25 17:44:21.717913,Japan,Prescription Glasses,272.89,1,New,Credit Card,9.88,10
8624,2025-07-25 17:44:21.717913,Germany,Safety Glasses,35.85,1,Returning,Credit Card,16.42,3
8625,2025-07-26 17:44:21.717913,UK,Prescription Glasses,77.22,1,New,Credit Card,11.61,8
8626,2025-07-26 17:44:21.717913,US,Safety Glasses,72.04,2,New,Credit Card,16.97,3
8627,2025-07-26 17:44:21.717913,Japan,Prescription Glasses,131.03,1,New,Credit Card,13.85,12
8628,2025-07-26 17:44:21.717913,France,Reading Glasses,21.39,1,Returning,Credit Card,11.09,10
8629,2025-07-26 17:44:21.717913,Germany,Safety Glasses,42.02,1,New,Bank Transfer,21.91,10
8630,2025-07-26 17:44:21.717913,France,Prescription Glasses,102.41,2,Returning,Credit Card,7.06,7
8631,2025-07-26 17:44:21.717913,Canada,Prescription Glasses,254.42,1,New,PayPal,15.01,11
8632,2025-07-26 17:44:21.717913,France,Contact Lenses,39.7,1,New,Credit Card,20.56,10
8633,2025-07-26 17:44:21.717913,Japan,Prescription Glasses,235.9,1,Returning,PayPal,5.33,3
8634,2025-07-26 17:44:21.717913,Japan,Safety Glasses,57.04,1,Returning,PayPal,9.14,8
8635,2025-07-26 17:44:21.717913,US,Prescription Glasses,206.83,2,Returning,PayPal,9.42,14
8636,2025-07-26 17:44:21.717913,France,Contact Lenses,68.36,2,New,Credit Card,12.14,9
8637,2025-07-26 17:44:21.717913,Japan,Prescription Glasses,301.58,1,Returning,PayPal,12.16,10
8638,2025-07-26 17:44:21.717913,Japan,Safety Glasses,131.3,1,Returning,PayPal,12.45,6
8639,2025-07-26 17:44:21.717913,Japan,Contact Lenses,77.7,1,New,Credit Card,7.55,12
8640,2025-07-26 17:44:21.717913,France,Safety Glasses,37.35,2,New,Credit Card,10.89,14
8641,2025-07-26 17:44:21.717913,France,Sunglasses,55.82,1,New,Credit Card,19.16,6
8642,2025-07-26 17:44:21.717913,Germany,Contact Lenses,38.9,1,New,Credit Card,16.75,6
8643,2025-07-26 17:44:21.717913,Germany,Contact Lenses,27.71,2,New,Credit Card,20.25,8
8644,2025-07-26 17:44:21.717913,France,Prescription Glasses,171.2,1,Returning,PayPal,5.42,8
8645,2025-07-26 17:44:21.717913,UK,Prescription Glasses,97.52,1,Returning,Credit Card,17.73,7
8646,2025-07-26 17:44:21.717913,France,Sunglasses,169.48,1,New,Credit Card,21.12,3
8647,2025-07-26 17:44:21.717913,UK,Contact Lenses,32.13,2,Returning,Credit Card,6.98,6
8648,2025-07-26 17:44:21.717913,UK,Sunglasses,157.06,3,Returning,Credit Card,24.11,9
8649,2025-07-26 17:44:21.717913,Germany,Sunglasses,105.58,1,Returning,Credit Card,7.64,9
8650,2025-07-26 17:44:21.717913,Australia,Prescription Glasses,97.55,2,Returning,Credit Card,23.94,7
8651,2025-07-26 17:44:21.717913,Germany,Prescription Glasses,154.13,2,New,Credit Card,20.93,14
8652,2025-07-26 17:44:21.717913,US,Sunglasses,114.47,1,New,PayPal,9.93,8
8653,2025-07-26 17:44:21.717913,Japan,Sunglasses,215.31,1,Returning,Credit Card,12.05,10
8654,2025-07-26 17:44:21.717913,UK,Safety Glasses,39.49,2,Returning,Credit Card,6.96,6
8655,2025-07-26 17:44:21.717913,Germany,Sunglasses,125.53,1,New,Credit Card,23.73,7
8656,2025-07-26 17:44:21.717913,UK,Sunglasses,179.16,3,Returning,Credit Card,20.74,3
8657,2025-07-26 17:44:21.717913,Germany,Sunglasses,116.09,3,New,Credit Card,10.41,5
8658,2025-07-26 17:44:21.717913,Germany,Prescription Glasses,164.07,1,New,Credit Card,12.05,5
8659,2025-07-26 17:44:21.717913,US,Sunglasses,115.39,1,New,Credit Card,22.88,8
8660,2025-07-26 17:44:21.717913,Canada,Reading Glasses,29.83,1,Returning,PayPal,18.01,10
8661,2025-07-26 17:44:21.717913,UK,Sunglasses,79.57,1,New,Credit Card,19.96,6
8662,2025-07-26 17:44:21.717913,Japan,Contact Lenses,45.36,1,Returning,Credit Card,17.41,4
8663,2025-07-26 17:44:21.717913,Japan,Reading Glasses,50.61,1,Returning,Credit Card,9.04,9
8664,2025-07-26 17:44:21.717913,Australia,Prescription Glasses,98.61,1,Returning,Credit Card,12.23,3
8665,2025-07-26 17:44:21.717913,Australia,Safety Glasses,65.4,1,New,PayPal,5.63,10
8666,2025-07-26 17:44:21.717913,UK,Contact Lenses,27.94,1,New,Credit Card,13.84,7
8667,2025-07-26 17:44:21.717913,Germany,Safety Glasses,88.34,1,New,Credit Card,22.32,5
8668,2025-07-26 17:44:21.717913,Australia,Prescription Glasses,128.68,2,Returning,PayPal,9.96,5
8669,2025-07-26 17:44:21.717913,Japan,Reading Glasses,50.99,1,New,PayPal,7.31,5
8670,2025-07-26 17:44:21.717913,UK,Reading Glasses,51.59,2,New,Credit Card,15.66,13
8671,2025-07-26 17:44:21.717913,UK,Contact Lenses,32.62,1,Returning,Credit Card,10.56,11
8672,2025-07-26 17:44:21.717913,US,Safety Glasses,67.13,1,New,PayPal,18.69,6
8673,2025-07-27 17:44:21.717913,Australia,Contact Lenses,43.61,2,Returning,Credit Card,6.81,8
8674,2025-07-27 17:44:21.717913,US,Sunglasses,191.39,1,Returning,PayPal,17.25,14
8675,2025-07-27 17:44:21.717913,France,Safety Glasses,43.6,1,Returning,Credit Card,23.18,9
8676,2025-07-27 17:44:21.717913,US,Contact Lenses,76.73,1,New,Credit Card,22.93,12
8677,2025-07-27 17:44:21.717913,Japan,Safety Glasses,70.99,1,New,Credit Card,15.02,4
8678,2025-07-27 17:44:21.717913,Germany,Contact Lenses,49.45,2,Returning,Credit Card,11.91,11
8679,2025-07-27 17:44:21.717913,Australia,Contact Lenses,72.6,1,New,PayPal,10.31,11
8680,2025-07-27 17:44:21.717913,Australia,Sunglasses,166.79,1,Returning,PayPal,9.39,12
8681,2025-07-27 17:44:21.717913,France,Safety Glasses,76.99,2,New,Bank Transfer,16.37,7
8682,2025-07-27 17:44:21.717913,Japan,Contact Lenses,70.27,2,New,Credit Card,6.36,13
8683,2025-07-27 17:44:21.717913,US,Safety Glasses,54.36,2,New,Credit Card,18.3,9
8684,2025-07-27 17:44:21.717913,Germany,Sunglasses,63.67,1,Returning,PayPal,9.2,8
8685,2025-07-27 17:44:21.717913,US,Reading Glasses,40.67,2,Returning,Bank Transfer,15.9,10
8686,2025-07-27 17:44:21.717913,US,Sunglasses,96.32,1,New,PayPal,10.56,3
8687,2025-07-27 17:44:21.717913,France,Safety Glasses,81.2,2,New,Credit Card,12.54,5
8688,2025-07-27 17:44:21.717913,Japan,Contact Lenses,84.31,1,New,Bank Transfer,23.02,7
8689,2025-07-27 17:44:21.717913,Australia,Contact Lenses,46.07,1,Returning,Credit Card,16.43,6
8690,2025-07-27 17:44:21.717913,US,Reading Glasses,40.3,2,New,Bank Transfer,20.46,8
8691,2025-07-27 17:44:21.717913,Japan,Safety Glasses,114.81,1,New,Credit Card,17.19,4
8692,2025-07-27 17:44:21.717913,Australia,Reading Glasses,32.42,1,New,Credit Card,15.42,13
8693,2025-07-27 17:44:21.717913,UK,Safety Glasses,92.43,2,New,Credit Card,12.65,4
8694,2025-07-27 17:44:21.717913,Germany,Contact Lenses,38.37,1,Returning,Credit Card,24.14,6
8695,2025-07-27 17:44:21.717913,UK,Safety Glasses,66.63,1,New,PayPal,9.25,8
8696,2025-07-27 17:44:21.717913,France,Safety Glasses,45.6,1,New,Credit Card,20.86,5
8697,2025-07-27 17:44:21.717913,Germany,Contact Lenses,37.89,1,New,Bank Transfer,11.92,11
8698,2025-07-27 17:44:21.717913,Australia,Sunglasses,179.17,1,Returning,Credit Card,10.96,9
8699,2025-07-27 17:44:21.717913,Australia,Contact Lenses,55.15,2,New,Credit Card,8.25,13
8700,2025-07-27 17:44:21.717913,France,Prescription Glasses,208.49,2,New,PayPal,13.55,8
8701,2025-07-27 17:44:21.717913,Canada,Safety Glasses,87.56,2,New,PayPal,11.67,3
8702,2025-07-27 17:44:21.717913,Canada,Sunglasses,159.88,1,New,Credit Card,18.33,10
8703,2025-07-27 17:44:21.717913,Japan,Reading Glasses,62.98,1,Returning,Credit Card,16.08,8
8704,2025-07-27 17:44:21.717913,Canada,Prescription Glasses,214.81,2,New,Credit Card,7.35,5
8705,2025-07-27 17:44:21.717913,Canada,Sunglasses,177.26,1,New,Credit Card,10.7,3
8706,2025-07-27 17:44:21.717913,Australia,Prescription Glasses,170.68,1,New,Credit Card,7.67,14
8707,2025-07-27 17:44:21.717913,France,Contact Lenses,51.8,1,Returning,Credit Card,13.7,13
8708,2025-07-27 17:44:21.717913,Japan,Safety Glasses,47.45,2,New,Credit Card,13.34,9
8709,2025-07-27 17:44:21.717913,US,Reading Glasses,55.74,1,Returning,Credit Card,8.84,3
8710,2025-07-27 17:44:21.717913,UK,Safety Glasses,45.56,1,New,Credit Card,23.09,6
8711,2025-07-27 17:44:21.717913,Canada,Prescription Glasses,89.21,2,New,PayPal,7.21,7
8712,2025-07-27 17:44:21.717913,France,Sunglasses,52.39,1,New,Credit Card,15.5,7
8713,2025-07-27 17:44:21.717913,Japan,Sunglasses,200.21,2,New,Credit Card,5.31,11
8714,2025-07-27 17:44:21.717913,Canada,Safety Glasses,58.57,1,Returning,PayPal,20.53,7
8715,2025-07-27 17:44:21.717913,France,Sunglasses,104.99,1,New,PayPal,8.62,14
8716,2025-07-27 17:44:21.717913,France,Prescription Glasses,186.21,1,New,Credit Card,18.66,11
8717,2025-07-27 17:44:21.717913,UK,Safety Glasses,99.43,1,Returning,Bank Transfer,22.45,10
8718,2025-07-27 17:44:21.717913,Canada,Reading Glasses,42.81,2,New,Bank Transfer,8.04,10
8719,2025-07-27 17:44:21.717913,Japan,Prescription Glasses,174.75,2,New,Credit Card,10.57,9
8720,2025-07-28 17:44:21.717913,UK,Sunglasses,86.08,2,Returning,PayPal,5.37,11
8721,2025-07-28 17:44:21.717913,Australia,Prescription Glasses,185.85,1,New,Credit Card,23.57,14
8722,2025-07-28 17:44:21.717913,France,Safety Glasses,95.96,1,New,Bank Transfer,24.14,8
8723,2025-07-28 17:44:21.717913,Japan,Sunglasses,145.05,1,Returning,PayPal,9.02,12
8724,2025-07-28 17:44:21.717913,France,Prescription Glasses,78.08,2,Returning,PayPal,9.34,5
8725,2025-07-28 17:44:21.717913,Australia,Sunglasses,101.64,1,Returning,Credit Card,8.21,3
8726,2025-07-28 17:44:21.717913,Germany,Sunglasses,143.57,1,New,Credit Card,22.15,5
8727,2025-07-28 17:44:21.717913,UK,Prescription Glasses,251.84,1,New,PayPal,10.12,5
8728,2025-07-28 17:44:21.717913,US,Sunglasses,97.86,1,New,Credit Card,11.7,5
8729,2025-07-28 17:44:21.717913,US,Contact Lenses,61.79,2,Returning,PayPal,10.14,3
8730,2025-07-28 17:44:21.717913,France,Prescription Glasses,201.11,1,New,Credit Card,20.45,3
8731,2025-07-28 17:44:21.717913,Canada,Prescription Glasses,274.89,1,Returning,PayPal,23.35,13
8732,2025-07-28 17:44:21.717913,Canada,Reading Glasses,29.56,1,New,PayPal,12.98,4
8733,2025-07-28 17:44:21.717913,Japan,Sunglasses,82.56,1,New,PayPal,7.82,6
8734,2025-07-28 17:44:21.717913,US,Prescription Glasses,96.87,2,Returning,Credit Card,22.16,13
8735,2025-07-28 17:44:21.717913,Canada,Prescription Glasses,233.45,1,Returning,Bank Transfer,7.1,12
8736,2025-07-28 17:44:21.717913,France,Sunglasses,121.46,1,Returning,Credit Card,15.76,6
8737,2025-07-28 17:44:21.717913,Australia,Contact Lenses,56.07,1,Returning,Credit Card,21.26,10
